customer_id,pdays,previous,poutcome
6746,-1,0,unknown
6747,-1,0,unknown
6748,-1,0,unknown
6749,395,2,success
6750,-1,0,unknown
6751,-1,0,unknown
6752,-1,0,unknown
6753,-1,0,unknown
6754,-1,0,unknown
6755,280,2,failure
6756,-1,0,unknown
6757,191,3,failure
6758,-1,0,unknown
6759,-1,0,unknown
6760,-1,0,unknown
6761,-1,0,unknown
6762,-1,0,unknown
6763,-1,0,unknown
6764,-1,0,unknown
6765,-1,0,unknown
6766,326,2,failure
6767,183,3,success
6768,197,6,failure
6769,-1,0,unknown
6770,-1,0,unknown
6771,-1,0,unknown
6772,354,2,other
6773,-1,0,unknown
6774,-1,0,unknown
6775,-1,0,unknown
6776,-1,0,unknown
6777,-1,0,unknown
6778,-1,0,unknown
6779,-1,0,unknown
6780,-1,0,unknown
6781,-1,0,unknown
6782,-1,0,unknown
6783,-1,0,unknown
6784,-1,0,unknown
6785,461,1,failure
6786,-1,0,unknown
6787,-1,0,unknown
6788,-1,0,unknown
6789,-1,0,unknown
6790,-1,0,unknown
6791,-1,0,unknown
6792,96,4,failure
6793,-1,0,unknown
6794,190,1,failure
6795,-1,0,unknown
6796,-1,0,unknown
6797,345,1,failure
6798,344,1,other
6799,359,4,failure
6800,-1,0,unknown
6801,196,1,success
6802,-1,0,unknown
6803,-1,0,unknown
6804,-1,0,unknown
6805,270,2,failure
6806,-1,0,unknown
6807,-1,0,unknown
6808,-1,0,unknown
6809,-1,0,unknown
6810,-1,0,unknown
6811,108,3,other
6812,-1,0,unknown
6813,92,1,failure
6814,-1,0,unknown
6815,-1,0,unknown
6816,-1,0,unknown
6817,-1,0,unknown
6818,-1,0,unknown
6819,-1,0,unknown
6820,-1,0,unknown
6821,-1,0,unknown
6822,-1,0,unknown
6823,-1,0,unknown
6824,-1,0,unknown
6825,-1,0,unknown
6826,-1,0,unknown
6827,-1,0,unknown
6828,-1,0,unknown
6829,-1,0,unknown
6830,340,1,failure
6831,-1,0,unknown
6832,280,1,other
6833,-1,0,unknown
6834,-1,0,unknown
6835,-1,0,unknown
6836,-1,0,unknown
6837,-1,0,unknown
6838,-1,0,unknown
6839,-1,0,unknown
6840,-1,0,unknown
6841,-1,0,unknown
6842,-1,0,unknown
6843,-1,0,unknown
6844,-1,0,unknown
6845,199,3,failure
6846,-1,0,unknown
6847,178,7,failure
6848,-1,0,unknown
6849,-1,0,unknown
6850,-1,0,unknown
6851,-1,0,unknown
6852,-1,0,unknown
6853,-1,0,unknown
6854,-1,0,unknown
6855,-1,0,unknown
6856,-1,0,unknown
6857,-1,0,unknown
6858,-1,0,unknown
6859,355,4,failure
6860,-1,0,unknown
6861,-1,0,unknown
6862,93,5,other
6863,-1,0,unknown
6864,-1,0,unknown
6865,344,1,failure
6866,-1,0,unknown
6867,-1,0,unknown
6868,-1,0,unknown
6869,-1,0,unknown
6870,331,1,failure
6871,-1,0,unknown
6872,-1,0,unknown
6873,-1,0,unknown
6874,-1,0,unknown
6875,-1,0,unknown
6876,-1,0,unknown
6877,-1,0,unknown
6878,-1,0,unknown
6879,-1,0,unknown
6880,125,5,failure
6881,-1,0,unknown
6882,-1,0,unknown
6883,-1,0,unknown
6884,-1,0,unknown
6885,224,1,failure
6886,-1,0,unknown
6887,-1,0,unknown
6888,-1,0,unknown
6889,129,2,failure
6890,-1,0,unknown
6891,-1,0,unknown
6892,262,2,failure
6893,-1,0,unknown
6894,-1,0,unknown
6895,-1,0,unknown
6896,90,7,success
6897,-1,0,unknown
6898,173,1,other
6899,-1,0,unknown
6900,-1,0,unknown
6901,328,1,failure
6902,-1,0,unknown
6903,-1,0,unknown
6904,-1,0,unknown
6905,-1,0,unknown
6906,-1,0,unknown
6907,-1,0,unknown
6908,-1,0,unknown
6909,-1,0,unknown
6910,-1,0,unknown
6911,-1,0,unknown
6912,169,3,failure
6913,-1,0,unknown
6914,-1,0,unknown
6915,318,1,failure
6916,-1,0,unknown
6917,251,5,failure
6918,-1,0,unknown
6919,170,8,other
6920,340,7,failure
6921,-1,0,unknown
6922,-1,0,unknown
6923,-1,0,unknown
6924,-1,0,unknown
6925,359,2,failure
6926,-1,0,unknown
6927,-1,0,unknown
6928,-1,0,unknown
6929,-1,0,unknown
6930,-1,0,unknown
6931,-1,0,unknown
6932,-1,0,unknown
6933,172,11,other
6934,98,2,failure
6935,-1,0,unknown
6936,-1,0,unknown
6937,-1,0,unknown
6938,-1,0,unknown
6939,-1,0,unknown
6940,265,4,failure
6941,-1,0,unknown
6942,-1,0,unknown
6943,-1,0,unknown
6944,-1,0,unknown
6945,-1,0,unknown
6946,309,1,failure
6947,-1,0,unknown
6948,-1,0,unknown
6949,-1,0,unknown
6950,-1,0,unknown
6951,-1,0,unknown
6952,-1,0,unknown
6953,-1,0,unknown
6954,-1,0,unknown
6955,-1,0,unknown
6956,-1,0,unknown
6957,-1,0,unknown
6958,-1,0,unknown
6959,-1,0,unknown
6960,-1,0,unknown
6961,261,38,failure
6962,-1,0,unknown
6963,356,2,failure
6964,-1,0,unknown
6965,166,10,failure
6966,-1,0,unknown
6967,-1,0,unknown
6968,-1,0,unknown
6969,-1,0,unknown
6970,-1,0,unknown
6971,339,2,other
6972,-1,0,unknown
6973,140,2,failure
6974,-1,0,unknown
6975,-1,0,unknown
6976,-1,0,unknown
6977,-1,0,unknown
6978,-1,0,unknown
6979,-1,0,unknown
6980,-1,0,unknown
6981,-1,0,unknown
6982,-1,0,unknown
6983,108,3,success
6984,-1,0,unknown
6985,-1,0,unknown
6986,330,1,failure
6987,-1,0,unknown
6988,-1,0,unknown
6989,-1,0,unknown
6990,-1,0,unknown
6991,355,1,failure
6992,-1,0,unknown
6993,63,5,failure
6994,-1,0,unknown
6995,-1,0,unknown
6996,-1,0,unknown
6997,183,2,failure
6998,-1,0,unknown
6999,-1,0,unknown
7000,-1,0,unknown
7001,-1,0,unknown
7002,-1,0,unknown
7003,-1,0,unknown
7004,-1,0,unknown
7005,-1,0,unknown
7006,-1,0,unknown
7007,-1,0,unknown
7008,-1,0,unknown
7009,-1,0,unknown
7010,-1,0,unknown
7011,-1,0,unknown
7012,-1,0,unknown
7013,-1,0,unknown
7014,-1,0,unknown
7015,-1,0,unknown
7016,-1,0,unknown
7017,80,1,success
7018,-1,0,unknown
7019,-1,0,unknown
7020,-1,0,unknown
7021,-1,0,unknown
7022,188,6,failure
7023,-1,0,unknown
7024,-1,0,unknown
7025,-1,0,unknown
7026,-1,0,unknown
7027,-1,0,unknown
7028,314,1,failure
7029,-1,0,unknown
7030,-1,0,unknown
7031,-1,0,unknown
7032,-1,0,unknown
7033,-1,0,unknown
7034,-1,0,unknown
7035,266,2,failure
7036,-1,0,unknown
7037,-1,0,unknown
7038,-1,0,unknown
7039,223,3,other
7040,-1,0,unknown
7041,-1,0,unknown
7042,-1,0,unknown
7043,-1,0,unknown
7044,-1,0,unknown
7045,-1,0,unknown
7046,-1,0,unknown
7047,-1,0,unknown
7048,-1,0,unknown
7049,-1,0,unknown
7050,-1,0,unknown
7051,-1,0,unknown
7052,-1,0,unknown
7053,-1,0,unknown
7054,-1,0,unknown
7055,-1,0,unknown
7056,-1,0,unknown
7057,301,1,other
7058,152,5,failure
7059,-1,0,unknown
7060,-1,0,unknown
7061,148,1,failure
7062,277,1,failure
7063,-1,0,unknown
7064,-1,0,unknown
7065,180,1,failure
7066,-1,0,unknown
7067,-1,0,unknown
7068,-1,0,unknown
7069,-1,0,unknown
7070,-1,0,unknown
7071,-1,0,unknown
7072,-1,0,unknown
7073,133,1,failure
7074,-1,0,unknown
7075,-1,0,unknown
7076,-1,0,unknown
7077,-1,0,unknown
7078,-1,0,unknown
7079,90,1,success
7080,324,1,failure
7081,111,1,failure
7082,-1,0,unknown
7083,-1,0,unknown
7084,-1,0,unknown
7085,-1,0,unknown
7086,-1,0,unknown
7087,-1,0,unknown
7088,-1,0,unknown
7089,-1,0,unknown
7090,-1,0,unknown
7091,-1,0,unknown
7092,-1,0,unknown
7093,-1,0,unknown
7094,-1,0,unknown
7095,-1,0,unknown
7096,-1,0,unknown
7097,-1,0,unknown
7098,-1,0,unknown
7099,-1,0,unknown
7100,-1,0,unknown
7101,-1,0,unknown
7102,-1,0,unknown
7103,-1,0,unknown
7104,-1,0,unknown
7105,-1,0,unknown
7106,-1,0,unknown
7107,-1,0,unknown
7108,-1,0,unknown
7109,-1,0,unknown
7110,-1,0,unknown
7111,-1,0,unknown
7112,139,1,other
7113,-1,0,unknown
7114,-1,0,unknown
7115,550,2,success
7116,-1,0,unknown
7117,-1,0,unknown
7118,-1,0,unknown
7119,-1,0,unknown
7120,-1,0,unknown
7121,-1,0,unknown
7122,-1,0,unknown
7123,-1,0,unknown
7124,315,2,other
7125,184,1,failure
7126,207,1,failure
7127,-1,0,unknown
7128,100,2,other
7129,-1,0,unknown
7130,-1,0,unknown
7131,-1,0,unknown
7132,-1,0,unknown
7133,-1,0,unknown
7134,-1,0,unknown
7135,-1,0,unknown
7136,-1,0,unknown
7137,-1,0,unknown
7138,-1,0,unknown
7139,-1,0,unknown
7140,101,1,failure
7141,-1,0,unknown
7142,-1,0,unknown
7143,-1,0,unknown
7144,368,1,failure
7145,-1,0,unknown
7146,-1,0,unknown
7147,-1,0,unknown
7148,360,4,failure
7149,318,1,other
7150,-1,0,unknown
7151,-1,0,unknown
7152,-1,0,unknown
7153,-1,0,unknown
7154,152,2,failure
7155,-1,0,unknown
7156,-1,0,unknown
7157,-1,0,unknown
7158,-1,0,unknown
7159,-1,0,unknown
7160,-1,0,unknown
7161,-1,0,unknown
7162,-1,0,unknown
7163,-1,0,unknown
7164,-1,0,unknown
7165,-1,0,unknown
7166,-1,0,unknown
7167,343,2,other
7168,348,3,failure
7169,-1,0,unknown
7170,-1,0,unknown
7171,-1,0,unknown
7172,168,1,other
7173,-1,0,unknown
7174,-1,0,unknown
7175,-1,0,unknown
7176,-1,0,unknown
7177,-1,0,unknown
7178,181,5,failure
7179,-1,0,unknown
7180,-1,0,unknown
7181,-1,0,unknown
7182,-1,0,unknown
7183,-1,0,unknown
7184,-1,0,unknown
7185,-1,0,unknown
7186,92,2,success
7187,-1,0,unknown
7188,-1,0,unknown
7189,-1,0,unknown
7190,332,15,failure
7191,-1,0,unknown
7192,-1,0,unknown
7193,-1,0,unknown
7194,145,3,other
7195,-1,0,unknown
7196,-1,0,unknown
7197,-1,0,unknown
7198,-1,0,unknown
7199,-1,0,unknown
7200,-1,0,unknown
7201,287,6,success
7202,-1,0,unknown
7203,-1,0,unknown
7204,-1,0,unknown
7205,-1,0,unknown
7206,-1,0,unknown
7207,96,1,other
7208,-1,0,unknown
7209,-1,0,unknown
7210,357,2,failure
7211,-1,0,unknown
7212,-1,0,unknown
7213,-1,0,unknown
7214,-1,0,unknown
7215,-1,0,unknown
7216,-1,0,unknown
7217,-1,0,unknown
7218,-1,0,unknown
7219,-1,0,unknown
7220,-1,0,unknown
7221,-1,0,unknown
7222,-1,0,unknown
7223,-1,0,unknown
7224,-1,0,unknown
7225,-1,0,unknown
7226,-1,0,unknown
7227,-1,0,unknown
7228,-1,0,unknown
7229,-1,0,unknown
7230,-1,0,unknown
7231,-1,0,unknown
7232,159,2,other
7233,-1,0,unknown
7234,-1,0,unknown
7235,-1,0,unknown
7236,-1,0,unknown
7237,-1,0,unknown
7238,182,2,failure
7239,-1,0,unknown
7240,-1,0,unknown
7241,-1,0,unknown
7242,-1,0,unknown
7243,-1,0,unknown
7244,-1,0,unknown
7245,-1,0,unknown
7246,180,1,failure
7247,193,1,failure
7248,-1,0,unknown
7249,-1,0,unknown
7250,-1,0,unknown
7251,-1,0,unknown
7252,-1,0,unknown
7253,-1,0,unknown
7254,-1,0,unknown
7255,-1,0,unknown
7256,-1,0,unknown
7257,196,2,other
7258,-1,0,unknown
7259,-1,0,unknown
7260,-1,0,unknown
7261,-1,0,unknown
7262,-1,0,unknown
7263,-1,0,unknown
7264,-1,0,unknown
7265,241,1,success
7266,-1,0,unknown
7267,-1,0,unknown
7268,-1,0,unknown
7269,-1,0,unknown
7270,-1,0,unknown
7271,-1,0,unknown
7272,-1,0,unknown
7273,-1,0,unknown
7274,-1,0,unknown
7275,-1,0,unknown
7276,-1,0,unknown
7277,-1,0,unknown
7278,-1,0,unknown
7279,-1,0,unknown
7280,-1,0,unknown
7281,-1,0,unknown
7282,-1,0,unknown
7283,-1,0,unknown
7284,-1,0,unknown
7285,182,6,success
7286,-1,0,unknown
7287,300,5,failure
7288,-1,0,unknown
7289,-1,0,unknown
7290,-1,0,unknown
7291,-1,0,unknown
7292,-1,0,unknown
7293,150,1,other
7294,-1,0,unknown
7295,-1,0,unknown
7296,-1,0,unknown
7297,-1,0,unknown
7298,-1,0,unknown
7299,-1,0,unknown
7300,-1,0,unknown
7301,-1,0,unknown
7302,-1,0,unknown
7303,-1,0,unknown
7304,-1,0,unknown
7305,111,6,failure
7306,-1,0,unknown
7307,-1,0,unknown
7308,297,2,other
7309,-1,0,unknown
7310,-1,0,unknown
7311,-1,0,unknown
7312,-1,0,unknown
7313,-1,0,unknown
7314,-1,0,unknown
7315,-1,0,unknown
7316,-1,0,unknown
7317,-1,0,unknown
7318,185,2,failure
7319,-1,0,unknown
7320,-1,0,unknown
7321,-1,0,unknown
7322,138,1,failure
7323,-1,0,unknown
7324,223,3,failure
7325,-1,0,unknown
7326,-1,0,unknown
7327,-1,0,unknown
7328,-1,0,unknown
7329,-1,0,unknown
7330,-1,0,unknown
7331,298,2,other
7332,-1,0,unknown
7333,-1,0,unknown
7334,-1,0,unknown
7335,-1,0,unknown
7336,307,1,other
7337,188,1,success
7338,-1,0,unknown
7339,-1,0,unknown
7340,-1,0,unknown
7341,-1,0,unknown
7342,-1,0,unknown
7343,-1,0,unknown
7344,-1,0,unknown
7345,-1,0,unknown
7346,-1,0,unknown
7347,-1,0,unknown
7348,302,2,other
7349,-1,0,unknown
7350,-1,0,unknown
7351,182,2,other
7352,-1,0,unknown
7353,-1,0,unknown
7354,73,2,success
7355,-1,0,unknown
7356,187,5,success
7357,-1,0,unknown
7358,-1,0,unknown
7359,-1,0,unknown
7360,-1,0,unknown
7361,-1,0,unknown
7362,-1,0,unknown
7363,-1,0,unknown
7364,183,1,failure
7365,-1,0,unknown
7366,-1,0,unknown
7367,126,3,other
7368,-1,0,unknown
7369,-1,0,unknown
7370,-1,0,unknown
7371,-1,0,unknown
7372,134,2,other
7373,153,7,failure
7374,-1,0,unknown
7375,-1,0,unknown
7376,-1,0,unknown
7377,-1,0,unknown
7378,-1,0,unknown
7379,-1,0,unknown
7380,111,3,failure
7381,183,2,failure
7382,-1,0,unknown
7383,-1,0,unknown
7384,-1,0,unknown
7385,-1,0,unknown
7386,-1,0,unknown
7387,-1,0,unknown
7388,-1,0,unknown
7389,-1,0,unknown
7390,332,6,failure
7391,357,4,failure
7392,-1,0,unknown
7393,-1,0,unknown
7394,255,1,other
7395,113,21,success
7396,-1,0,unknown
7397,-1,0,unknown
7398,-1,0,unknown
7399,-1,0,unknown
7400,-1,0,unknown
7401,-1,0,unknown
7402,-1,0,unknown
7403,-1,0,unknown
7404,-1,0,unknown
7405,-1,0,unknown
7406,195,8,other
7407,-1,0,unknown
7408,-1,0,unknown
7409,-1,0,unknown
7410,-1,0,unknown
7411,-1,0,unknown
7412,-1,0,unknown
7413,-1,0,unknown
7414,-1,0,unknown
7415,-1,0,unknown
7416,356,1,failure
7417,535,1,failure
7418,-1,0,unknown
7419,177,2,failure
7420,-1,0,unknown
7421,-1,0,unknown
7422,-1,0,unknown
7423,-1,0,unknown
7424,-1,0,unknown
7425,-1,0,unknown
7426,-1,0,unknown
7427,-1,0,unknown
7428,-1,0,unknown
7429,-1,0,unknown
7430,-1,0,unknown
7431,-1,0,unknown
7432,-1,0,unknown
7433,198,1,failure
7434,-1,0,unknown
7435,252,3,failure
7436,92,1,success
7437,347,2,failure
7438,-1,0,unknown
7439,-1,0,unknown
7440,-1,0,unknown
7441,-1,0,unknown
7442,-1,0,unknown
7443,-1,0,unknown
7444,-1,0,unknown
7445,358,1,success
7446,-1,0,unknown
7447,-1,0,unknown
7448,364,3,other
7449,-1,0,unknown
7450,-1,0,unknown
7451,-1,0,unknown
7452,-1,0,unknown
7453,-1,0,unknown
7454,204,3,failure
7455,-1,0,unknown
7456,-1,0,unknown
7457,-1,0,unknown
7458,-1,0,unknown
7459,-1,0,unknown
7460,-1,0,unknown
7461,-1,0,unknown
7462,-1,0,unknown
7463,-1,0,unknown
7464,-1,0,unknown
7465,-1,0,unknown
7466,-1,0,unknown
7467,-1,0,unknown
7468,-1,0,unknown
7469,-1,0,unknown
7470,-1,0,unknown
7471,-1,0,unknown
7472,-1,0,unknown
7473,185,3,failure
7474,193,2,other
7475,-1,0,unknown
7476,-1,0,unknown
7477,-1,0,unknown
7478,-1,0,unknown
7479,272,1,other
7480,-1,0,unknown
7481,-1,0,unknown
7482,261,2,failure
7483,-1,0,unknown
7484,-1,0,unknown
7485,-1,0,unknown
7486,-1,0,unknown
7487,-1,0,unknown
7488,-1,0,unknown
7489,-1,0,unknown
7490,-1,0,unknown
7491,-1,0,unknown
7492,-1,0,unknown
7493,-1,0,unknown
7494,-1,0,unknown
7495,-1,0,unknown
7496,-1,0,unknown
7497,-1,0,unknown
7498,258,2,failure
7499,-1,0,unknown
7500,-1,0,unknown
7501,-1,0,unknown
7502,-1,0,unknown
7503,-1,0,unknown
7504,-1,0,unknown
7505,-1,0,unknown
7506,-1,0,unknown
7507,129,4,failure
7508,-1,0,unknown
7509,-1,0,unknown
7510,-1,0,unknown
7511,-1,0,unknown
7512,-1,0,unknown
7513,-1,0,unknown
7514,-1,0,unknown
7515,-1,0,unknown
7516,-1,0,unknown
7517,-1,0,unknown
7518,-1,0,unknown
7519,-1,0,unknown
7520,154,1,failure
7521,-1,0,unknown
7522,129,2,failure
7523,-1,0,unknown
7524,-1,0,unknown
7525,-1,0,unknown
7526,361,2,other
7527,330,17,other
7528,-1,0,unknown
7529,-1,0,unknown
7530,315,3,failure
7531,-1,0,unknown
7532,287,8,failure
7533,166,7,failure
7534,-1,0,unknown
7535,-1,0,unknown
7536,-1,0,unknown
7537,90,1,failure
7538,-1,0,unknown
7539,358,9,other
7540,-1,0,unknown
7541,-1,0,unknown
7542,-1,0,unknown
7543,-1,0,unknown
7544,-1,0,unknown
7545,-1,0,unknown
7546,182,1,failure
7547,-1,0,unknown
7548,-1,0,unknown
7549,-1,0,unknown
7550,-1,0,unknown
7551,101,1,success
7552,-1,0,unknown
7553,-1,0,unknown
7554,156,1,failure
7555,-1,0,unknown
7556,-1,0,unknown
7557,-1,0,unknown
7558,10,7,failure
7559,-1,0,unknown
7560,-1,0,unknown
7561,342,1,other
7562,-1,0,unknown
7563,-1,0,unknown
7564,-1,0,unknown
7565,-1,0,unknown
7566,-1,0,unknown
7567,-1,0,unknown
7568,-1,0,unknown
7569,-1,0,unknown
7570,271,2,failure
7571,-1,0,unknown
7572,328,22,other
7573,371,3,failure
7574,-1,0,unknown
7575,-1,0,unknown
7576,96,2,other
7577,-1,0,unknown
7578,-1,0,unknown
7579,-1,0,unknown
7580,-1,0,unknown
7581,-1,0,unknown
7582,-1,0,unknown
7583,-1,0,unknown
7584,-1,0,unknown
7585,-1,0,unknown
7586,280,2,failure
7587,-1,0,unknown
7588,-1,0,unknown
7589,-1,0,unknown
7590,-1,0,unknown
7591,-1,0,unknown
7592,-1,0,unknown
7593,-1,0,unknown
7594,-1,0,unknown
7595,-1,0,unknown
7596,-1,0,unknown
7597,-1,0,unknown
7598,-1,0,unknown
7599,-1,0,unknown
7600,-1,0,unknown
7601,-1,0,unknown
7602,-1,0,unknown
7603,-1,0,unknown
7604,-1,0,unknown
7605,-1,0,unknown
7606,-1,0,unknown
7607,35,1,failure
7608,-1,0,unknown
7609,312,2,failure
7610,-1,0,unknown
7611,-1,0,unknown
7612,-1,0,unknown
7613,-1,0,unknown
7614,-1,0,unknown
7615,-1,0,unknown
7616,-1,0,unknown
7617,343,2,failure
7618,-1,0,unknown
7619,-1,0,unknown
7620,300,2,other
7621,-1,0,unknown
7622,-1,0,unknown
7623,-1,0,unknown
7624,-1,0,unknown
7625,-1,0,unknown
7626,-1,0,unknown
7627,182,2,failure
7628,-1,0,unknown
7629,-1,0,unknown
7630,-1,0,unknown
7631,-1,0,unknown
7632,-1,0,unknown
7633,-1,0,unknown
7634,-1,0,unknown
7635,-1,0,unknown
7636,-1,0,unknown
7637,-1,0,unknown
7638,276,3,other
7639,-1,0,unknown
7640,-1,0,unknown
7641,-1,0,unknown
7642,-1,0,unknown
7643,-1,0,unknown
7644,-1,0,unknown
7645,99,7,failure
7646,-1,0,unknown
7647,-1,0,unknown
7648,-1,0,unknown
7649,-1,0,unknown
7650,-1,0,unknown
7651,-1,0,unknown
7652,-1,0,unknown
7653,-1,0,unknown
7654,-1,0,unknown
7655,-1,0,unknown
7656,-1,0,unknown
7657,-1,0,unknown
7658,-1,0,unknown
7659,-1,0,unknown
7660,-1,0,unknown
7661,-1,0,unknown
7662,-1,0,unknown
7663,-1,0,unknown
7664,-1,0,unknown
7665,-1,0,unknown
7666,-1,0,unknown
7667,-1,0,unknown
7668,-1,0,unknown
7669,-1,0,unknown
7670,239,1,failure
7671,351,2,failure
7672,-1,0,unknown
7673,35,6,other
7674,98,5,success
7675,-1,0,unknown
7676,-1,0,unknown
7677,-1,0,unknown
7678,-1,0,unknown
7679,-1,0,unknown
7680,-1,0,unknown
7681,-1,0,unknown
7682,-1,0,unknown
7683,-1,0,unknown
7684,-1,0,unknown
7685,-1,0,unknown
7686,-1,0,unknown
7687,-1,0,unknown
7688,-1,0,unknown
7689,-1,0,unknown
7690,-1,0,unknown
7691,-1,0,unknown
7692,-1,0,unknown
7693,-1,0,unknown
7694,-1,0,unknown
7695,252,2,failure
7696,-1,0,unknown
7697,-1,0,unknown
7698,-1,0,unknown
7699,-1,0,unknown
7700,-1,0,unknown
7701,-1,0,unknown
7702,-1,0,unknown
7703,326,3,failure
7704,-1,0,unknown
7705,-1,0,unknown
7706,-1,0,unknown
7707,-1,0,unknown
7708,-1,0,unknown
7709,211,4,success
7710,-1,0,unknown
7711,-1,0,unknown
7712,-1,0,unknown
7713,-1,0,unknown
7714,-1,0,unknown
7715,-1,0,unknown
7716,183,5,failure
7717,-1,0,unknown
7718,-1,0,unknown
7719,-1,0,unknown
7720,-1,0,unknown
7721,-1,0,unknown
7722,-1,0,unknown
7723,-1,0,unknown
7724,-1,0,unknown
7725,-1,0,unknown
7726,-1,0,unknown
7727,-1,0,unknown
7728,-1,0,unknown
7729,-1,0,unknown
7730,-1,0,unknown
7731,-1,0,unknown
7732,-1,0,unknown
7733,-1,0,unknown
7734,-1,0,unknown
7735,-1,0,unknown
7736,-1,0,unknown
7737,-1,0,unknown
7738,-1,0,unknown
7739,-1,0,unknown
7740,-1,0,unknown
7741,-1,0,unknown
7742,290,2,failure
7743,-1,0,unknown
7744,-1,0,unknown
7745,-1,0,unknown
7746,-1,0,unknown
7747,-1,0,unknown
7748,-1,0,unknown
7749,-1,0,unknown
7750,269,1,failure
7751,-1,0,unknown
7752,-1,0,unknown
7753,-1,0,unknown
7754,-1,0,unknown
7755,-1,0,unknown
7756,-1,0,unknown
7757,145,5,other
7758,-1,0,unknown
7759,-1,0,unknown
7760,-1,0,unknown
7761,-1,0,unknown
7762,263,2,failure
7763,-1,0,unknown
7764,-1,0,unknown
7765,-1,0,unknown
7766,-1,0,unknown
7767,-1,0,unknown
7768,-1,0,unknown
7769,-1,0,unknown
7770,-1,0,unknown
7771,-1,0,unknown
7772,356,1,failure
7773,-1,0,unknown
7774,-1,0,unknown
7775,-1,0,unknown
7776,-1,0,unknown
7777,276,2,other
7778,-1,0,unknown
7779,-1,0,unknown
7780,-1,0,unknown
7781,-1,0,unknown
7782,-1,0,unknown
7783,-1,0,unknown
7784,-1,0,unknown
7785,-1,0,unknown
7786,-1,0,unknown
7787,-1,0,unknown
7788,371,3,failure
7789,-1,0,unknown
7790,-1,0,unknown
7791,-1,0,unknown
7792,-1,0,unknown
7793,-1,0,unknown
7794,-1,0,unknown
7795,235,13,failure
7796,-1,0,unknown
7797,-1,0,unknown
7798,-1,0,unknown
7799,-1,0,unknown
7800,-1,0,unknown
7801,-1,0,unknown
7802,-1,0,unknown
7803,-1,0,unknown
7804,-1,0,unknown
7805,-1,0,unknown
7806,-1,0,unknown
7807,-1,0,unknown
7808,-1,0,unknown
7809,-1,0,unknown
7810,245,6,failure
7811,-1,0,unknown
7812,320,8,other
7813,-1,0,unknown
7814,-1,0,unknown
7815,-1,0,unknown
7816,-1,0,unknown
7817,469,1,success
7818,-1,0,unknown
7819,-1,0,unknown
7820,-1,0,unknown
7821,-1,0,unknown
7822,-1,0,unknown
7823,-1,0,unknown
7824,195,1,failure
7825,-1,0,unknown
7826,-1,0,unknown
7827,-1,0,unknown
7828,-1,0,unknown
7829,-1,0,unknown
7830,-1,0,unknown
7831,-1,0,unknown
7832,-1,0,unknown
7833,217,5,other
7834,-1,0,unknown
7835,-1,0,unknown
7836,-1,0,unknown
7837,-1,0,unknown
7838,-1,0,unknown
7839,-1,0,unknown
7840,246,4,failure
7841,-1,0,unknown
7842,339,2,failure
7843,-1,0,unknown
7844,-1,0,unknown
7845,-1,0,unknown
7846,182,1,failure
7847,182,4,failure
7848,-1,0,unknown
7849,97,2,success
7850,-1,0,unknown
7851,-1,0,unknown
7852,-1,0,unknown
7853,-1,0,unknown
7854,-1,0,unknown
7855,-1,0,unknown
7856,85,3,failure
7857,-1,0,unknown
7858,-1,0,unknown
7859,-1,0,unknown
7860,-1,0,unknown
7861,-1,0,unknown
7862,-1,0,unknown
7863,-1,0,unknown
7864,-1,0,unknown
7865,250,23,failure
7866,-1,0,unknown
7867,-1,0,unknown
7868,-1,0,unknown
7869,-1,0,unknown
7870,288,11,failure
7871,-1,0,unknown
7872,-1,0,unknown
7873,-1,0,unknown
7874,-1,0,unknown
7875,-1,0,unknown
7876,351,2,failure
7877,-1,0,unknown
7878,-1,0,unknown
7879,-1,0,unknown
7880,-1,0,unknown
7881,-1,0,unknown
7882,-1,0,unknown
7883,-1,0,unknown
7884,-1,0,unknown
7885,350,2,failure
7886,-1,0,unknown
7887,-1,0,unknown
7888,-1,0,unknown
7889,-1,0,unknown
7890,-1,0,unknown
7891,94,4,success
7892,-1,0,unknown
7893,-1,0,unknown
7894,-1,0,unknown
7895,-1,0,unknown
7896,-1,0,unknown
7897,-1,0,unknown
7898,-1,0,unknown
7899,-1,0,unknown
7900,-1,0,unknown
7901,-1,0,unknown
7902,-1,0,unknown
7903,196,1,failure
7904,-1,0,unknown
7905,183,2,other
7906,-1,0,unknown
7907,-1,0,unknown
7908,-1,0,unknown
7909,-1,0,unknown
7910,-1,0,unknown
7911,-1,0,unknown
7912,-1,0,unknown
7913,-1,0,unknown
7914,350,2,failure
7915,-1,0,unknown
7916,-1,0,unknown
7917,-1,0,unknown
7918,-1,0,unknown
7919,-1,0,unknown
7920,-1,0,unknown
7921,-1,0,unknown
7922,350,1,failure
7923,-1,0,unknown
7924,189,1,failure
7925,-1,0,unknown
7926,-1,0,unknown
7927,-1,0,unknown
7928,270,7,other
7929,-1,0,unknown
7930,-1,0,unknown
7931,-1,0,unknown
7932,-1,0,unknown
7933,-1,0,unknown
7934,86,3,success
7935,-1,0,unknown
7936,-1,0,unknown
7937,-1,0,unknown
7938,-1,0,unknown
7939,-1,0,unknown
7940,-1,0,unknown
7941,-1,0,unknown
7942,182,4,success
7943,-1,0,unknown
7944,-1,0,unknown
7945,-1,0,unknown
7946,147,3,failure
7947,73,1,failure
7948,-1,0,unknown
7949,-1,0,unknown
7950,-1,0,unknown
